"","blood","defend","epic","hero","criminal","bar_saloon","clan","family","licensed_content_video_games","mini_game","japan","war","battle","city","story","brutal_violent_cruel","tokyo","dragon"
"644272",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
