"","story","brutal_violent_cruel","celebrity_star_idol","dark_black_grim","survive","mentor","heist_robbery","open_world_sandbox","money","brave_courage","modern_contemporary_present","criminal","multiplayer","dangerous","comedy_humor_funny","city","deception_trickery","win","insane_deranged","team_group_crew_squad"
"634491",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
