"","explode_blast","block_cube_brick","eccentric","action","combo","clear_away","arcade","shoot","pilot","match_link_couple","story","puzzle","fast","collect_gather","missile","weapon","route","create_design","outer_space","reflex"
"931333",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
