"","nuclear","truth","slavery","fight","combat","decide_choose","mutant","destroy_devastate_wreck","war","search","future","pillage_raid_plunder","family","insect","visual","survive","scary_terrifying_horror","vault_safe","creature"
"939932",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
