"","destroy_devastate_wreck","crowd_audience_spectators","thrill_excitement_rush","weather","coach","train_practice","television_broadcast","arena_stadium","steal_theft","money","mini_game","enemy","realistic_accurate","light_illuminate"
"955340",1,1,1,1,1,1,1,1,1,1,1,1,1,1
