"","festival","global_international_around_the_world","compete","race","mini_game","fast","drive","spin_rotate","licensed_content_cultural_products","explore","racetrack","monster","car","open_world_sandbox","rhythm"
"938972",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
