"","contest_match","horde_wave_mass","vehicle","monster","death","car","road","weapon","zombie","destroy_devastate_wreck","chaos","enemy","gore_grotesque_foul","blood","police"
"998058",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
