"","overcome","resources","smart_clever_wit","compete","magic","hunt","debris","puzzle","investigate","solve","case_matter_to_investigate","attention_focus","hidden","obstacle","island","collect_gather","object","find","mystery"
"627045",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
