"","x2d","ceiling","gravity","floor","building_structure","left_right_up_down_direction","comic_book","black_and_white","historical_figure","worlds_realm_land_world","smart_clever_wit","physics"
"730056",1,1,1,1,1,1,1,1,1,1,1,1
