"","time","smart_clever_wit","shake","place_position","help_support","knife","rescue","attention_focus","singleplayer","forceps_tongs_pincers","multiplayer","blood","cooperate","hack_and_slash","patient","hand","licensed_content_video_games","death","health"
"941965",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
