"","ride","domesticated_land_animal","explode_blast","destroy_devastate_wreck","shoot","castle","defeat","bird","weapon","ground_on_land","sword","defend","bomb","attack","magic","artillery_cannon","fly","horde_wave_mass","enemy","missile","capture"
"672368",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
