"","customer","plant_vegetation","spray","village","first_person","style","comedy_humor_funny","fashion","scissors","hunger","barber","hairdo","residents","food","skill_technique","demand","create_design"
"959072",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
