"","gore_grotesque_foul","mystery","domesticated_land_animal","licensed_content_video_games","dark_black_grim","myth_legend","puzzle","horde_wave_mass","wild_land_animal","creature","weapon","enemy","object"
"928519",1,1,1,1,1,1,1,1,1,1,1,1,1
