"","light_illuminate","move_special_move","realistic_accurate","athlete","adventure","arsenal","licensed_content_video_games","equipment","explore","agile_athletic","machine","solve","bomb","modern_contemporary_present","smart_clever_wit"
"926821",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
