"","magic","myth_legend","elf","maze","brew_potion","dungeon","enemy","gold","agile_athletic","warrior","fast","wizard","strength_physical","key","adventure","monster"
"930856",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
