"","licensed_content_video_games","soldier","power_control_rule","famous","faction_coalition","history","government","modern_contemporary_present","enemy","family","explore","survive","money","island","threat","technology","multiplayer","learn","country_nation"
"727630",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
