"","desert","contest_match","sexy_adult_erotica","brain","horde_wave_mass","vehicle","monster","death","car","road","weapon","zombie","las_vegas","engine","destroy_devastate_wreck","chaos","enemy","gore_grotesque_foul","blood","police","college_university"
"998058",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
