"","nazi","story","stealth","water","gun","realistic_accurate","fleet","attack","submarine","smart_clever_wit","united_states","sea_ocean","harbor","enemy","arsenal","warship","destroy_devastate_wreck","new_york","pilot","shoot","missile","mission","the_west","war","world_war_ii"
"988308",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
