"","adventure","interact","cute","licensed_content_video_games","wild_land_animal","remote_isolated_undiscovered","friend","teaching","solve","challenge","puzzle","domesticated_land_animal","baby","island","trick"
"639173",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
