"","monster","discover_reveal","attack","creature","quest","the_earth","sea_ocean","scary_terrifying_horror","human_race_mankind","hero","stop","destroy_devastate_wreck","chaos","giant","island"
"622500",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
