"","fast","aerial","united_states","float","rescue","attack","agent","combat","disappear","battle","enemy","indoor","girl_woman","city","weapon","lost_missing","fight","power_control_rule"
"605052",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
