"","teenage","work_job","family","fly","plane","company_business_corporation","spray","brave_courage","mission","fire_fighting","aerial","formation","island","agile_athletic","action","farming"
"935578",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
