"","multiplayer","clothes","athlete_name","tournament_competition","retro","compete","realistic_accurate","famous","ball","history","equipment","elite_the_best","celebrity_star_idol","golf","licensed_content_video_games","licensed_tournament"
"690620",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
