"","customer","plant_vegetation","spray","village","style","comedy_humor_funny","fashion","scissors","hunger","hairdo","residents","food","skill_technique","demand","create_design"
"959072",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
