"","lost_missing","rebel","treasure","history","quest","travel","myth_legend","find","gem_diamond","journey","mystery","money","city","kingdom","discover_reveal","army","exotic","enemy"
"955125",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
