"","travel","licensed_content_video_games","city","search","quest","myth_legend","confront","remote_isolated_undiscovered","money","survive","discover_reveal","mystery","scary_terrifying_horror","middle_east","desert"
"615426",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
