"","level_stage","build_construct","resources","cooperate","city","giant","train_practice","multiplayer","strategy_tactics","run_dash_sprint","online","monster","kingdom","collect_gather","singleplayer","machine","robot"
"946839",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
