"","time","smart_clever_wit","shake","place_position","help_support","knife","rescue","attention_focus","forceps_tongs_pincers","blood","cooperate","hack_and_slash","patient","hand","death","health"
"941965",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
