"","historical_figure","lost_missing","rebel","treasure","licensed_content_video_games","china","gem_diamond","history","emperor","artifact_relic","myth_legend","fleet","mountain","holy_sacred","mystery","money","city","kingdom","rocks_stones","army","exotic","enemy"
"955125",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
