"","people","politics","soldier","power_control_rule","famous","faction_coalition","history","government","modern_contemporary_present","enemy","colony","trade","family","dynasty","progress_advance","explore","survive","world_war_i","money","island","leader","threat","satisfy","technology","learn","country_nation","dictator"
"727630",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
