"","tool_instrument","equipment","jungle","powerup_pickup","aerial","team_group_crew_squad","hero","evil","vehicle","dark_black_grim","enemy","village","artifact_relic","weapon","city"
"960171",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
