"","overcome","resources","smart_clever_wit","compete","mystery","magic","hunt","puzzle","investigate","solve","hidden","obstacle","island","collect_gather","object","multiplayer","find"
"627045",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
