"","story","stealth","water","gun","fleet","attack","submarine","smart_clever_wit","sea_ocean","harbor","enemy","arsenal","warship","destroy_devastate_wreck","pilot","shoot","missile","mission","the_west","war"
"988308",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
