"","licensed_content_cultural_products","licensed_content_video_games","command_lead","fleet","singleplayer","team_group_crew_squad","combat","multiplayer","win","outer_space","strategy_tactics","warship","destroy_devastate_wreck","realistic_accurate","soldier","battle"
"931493",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
