"","swing","avoid","singleplayer","spit","action","acorn","tongue","myth_legend","multiplayer","level_stage","chase_pursue","frantic","chaos","insect","mystery"
"930848",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
