"","smart_clever_wit","gore_grotesque_foul","move_special_move","mystery","change_transform_evolve","domesticated_land_animal","licensed_content_video_games","quest","dark_black_grim","combat","myth_legend","puzzle","horde_wave_mass","wild_land_animal","creature","weapon","search","enemy","object","hunt"
"928519",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
