"","action","army","singleplayer","strategy_tactics","battle","enemy","combat","horde_wave_mass","weapon","war","defend","fast","human_race_mankind","attack","collect_gather","multiplayer"
"805462",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
