"","lost_missing","rebel","treasure","licensed_content_video_games","gem_diamond","history","quest","travel","myth_legend","mountain","find","journey","mystery","money","city","kingdom","discover_reveal","army","exotic","enemy"
"955125",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
