"","magic","elf","maze","defeat","brew_potion","melee","dungeon","enemy","gold","collect_gather","fast","explore","search","journey","strength_physical","destroy_devastate_wreck","travel","combat","key","adventure","monster"
"930856",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
