"","army","pilot","enemy","battle","horde_wave_mass","robot","territory","weapon","resources","future","machine","war","ground_on_land","base_headquarter_fort","fast","human_race_mankind","history","aerial","open_world_sandbox"
"805462",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
