"","fast","aerial","float","rescue","attack","combat","disappear","battle","enemy","indoor","girl_woman","city","weapon","lost_missing","fight","power_control_rule"
"605052",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
