"","myth_legend","destroy_devastate_wreck","licensed_content_video_games","singleplayer","battle","betray","mountain","creature","soldier","revenge","magic","puzzle","warrior","greece","brutal_violent_cruel","solve","sword","weapon","quest","hell"
"943928",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
