"","city","equipment","dark_black_grim","criminal","scary_terrifying_horror","thrill_excitement_rush","enemy","insane_deranged","predator","asylum_mental_hospital","licensed_content_cultural_products","villain"
"952337",1,1,1,1,1,1,1,1,1,1,1,1
