"","x2d","ceiling","gravity","manipulate","puzzle","floor","smart_clever_wit","building_structure","left_right_up_down_direction","comic_book","black_and_white","historical_figure","worlds_realm_land_world","physics"
"730056",1,1,1,1,1,1,1,1,1,1,1,1,1,1
