"","horde_wave_mass","hero","zombie","enemy","building_structure","slow","faction_coalition","badass","monster","engineering","reconnaissance","stealth","destroy_devastate_wreck","over_the_top","team_group_crew_squad","campaign","the_earth","samurai","king","class_breed_race","death"
"706748",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
