"","horde_wave_mass","hero","zombie","enemy","contest_match","building_structure","slow","faction_coalition","badass","monster","engineering","online","reconnaissance","mission","stealth","destroy_devastate_wreck","over_the_top","attack","death","team_group_crew_squad","command_lead","campaign","the_earth","samurai","strategy_tactics","king","capture","fast","class_breed_race","singleplayer"
"706748",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
