"","light_illuminate","move_special_move","athlete","pillage_raid_plunder","adventure","magnet","arsenal","grapple_grip_grappling_hook","equipment","communication","explore","agile_athletic","machine","solve","bomb","binoculars","modern_contemporary_present","tomb_grave"
"926821",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
