"","restaurant","chef_cook","city","knife","run_dash_sprint","realistic_accurate","simulation","tool_instrument","food","forceps_tongs_pincers","own_possess","tournament_competition","utensils","kitchen","eat"
"945788",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
