"","movie_film","mystery","emotion","mission","explore","remote_isolated_undiscovered","licensed_content_video_games","soldier","dangerous","future","planet","story","adventure","shoot","hero","command_lead","team_group_crew_squad","sci-fi","alien","outer_space"
"944907",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
