"","lost_missing","rebel","treasure","history","quest","travel","emperor","artifact_relic","myth_legend","fleet","find","gem_diamond","journey","holy_sacred","mystery","money","city","kingdom","rocks_stones","discover_reveal","army","exotic","enemy"
"955125",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
