"","command_lead","progress_advance","country_nation","island","dictator","army","capture","decide_choose","destiny","people","leader","politics","power_control_rule","attack","good","money","corrupt"
"961100",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
