"","nazi","story","water","gun","realistic_accurate","fleet","attack","submarine","united_states","sea_ocean","harbor","enemy","arsenal","warship","new_york","missile","the_west","war","world_war_ii"
"988308",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
