"","family","alliance","dark_black_grim","villain","travel","restore","destroy_devastate_wreck","change_transform_evolve","kill","ancient","quest","enemy","fight","epic","revenge"
"956856",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
