"","quest","armor","criminal","explode_blast","cockpit","betray","shield","discover_reveal","mystery","spaceship","encounter","soldier","explore","combat","trade","death","enemy","weapon","alien","family","romance_love","outer_space","battle"
"989931",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
