"","faction_coalition","friend","war","journey","mountain","army","sword","kingdom","alliance","escape","city","empire","attack","destiny","power_control_rule","search","stop"
"763235",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
