"","smart_clever_wit","gore_grotesque_foul","move_special_move","mystery","change_transform_evolve","domesticated_land_animal","quest","dark_black_grim","combat","myth_legend","puzzle","horde_wave_mass","creature","weapon","search","enemy","object","hunt"
"928519",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
