"","color","playing_cards","other_game_mode","rules_regulations","symbol_icon","singleplayer","online","match_link_couple","friend","compete","shout_scream","reverse","multiplayer","jump"
"932361",1,1,1,1,1,1,1,1,1,1,1,1,1,1
