"","horde_wave_mass","hero","zombie","enemy","building_structure","faction_coalition","monster","stealth","destroy_devastate_wreck","over_the_top","team_group_crew_squad","campaign","the_earth","death"
"706748",1,1,1,1,1,1,1,1,1,1,1,1,1,1
