"","command_lead","progress_advance","country_nation","island","dictator","army","capture","decide_choose","conspiracy","destiny","people","leader","politics","power_control_rule","licensed_content_video_games","attack","cold_war","caribbean","good","money","corrupt"
"961100",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
