"","fly","aim","fast","cooperate","destroy_devastate_wreck","investigate","attack","campaign","elite_the_best","enemy","aerial","death","battle","hit_strike_blow","singleplayer","story","mission","multiplayer","online"
"723578",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
