"","level_stage","build_construct","resources","work_job","cooperate","city","giant","train_practice","multiplayer","strategy_tactics","run_dash_sprint","online","monster","kingdom","collect_gather","medieval","trade","teaching","professor","singleplayer","leader","machine","robot"
"946839",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
