"","family","italy","alliance","dark_black_grim","villain","knight","freedom_liberty","betray","licensed_content_video_games","assassin","ancient","enemy","epic","honor","book","young","corrupt","justice"
"956856",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
