"","build_construct","army","pilot","strategy_tactics","battle","enemy","combat","horde_wave_mass","robot","territory","mech_robot","weapon","resources","future","machine","engineering","defend","ground_on_land","base_headquarter_fort","fast","human_race_mankind","attack","collect_gather","change_transform_evolve","pillage_raid_plunder","history","aerial","capture","open_world_sandbox","scientist","cooperate"
"805462",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
