"","defeat","combo","basketball","avoid","help_support","train_practice","objective_target","hit_strike_blow","dodgeball","punch","compete","challenge","shoot","exercise_fitness"
"640249",1,1,1,1,1,1,1,1,1,1,1,1,1,1
